@relation normalized_sea-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute '# x1' numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute class {0,1}

@data
0.936094,0.959883,0.258272,1
0.142085,0.556767,0.126843,1
0.407217,0.463551,0.716939,1
0.764047,0.188229,0.972763,1
0.549674,0.558964,0.048539,0
0.411853,0.586222,0.731795,1
0.423162,0.043031,0.932892,1
0.607682,0.566791,0.588774,1
0.52665,0.847076,0.147369,1
0.403823,0.274238,0.747018,1
0.737796,0.463953,0.584766,1
0.652193,0.557524,0.093678,0
0.116478,0.142241,0.77308,1
0.728471,0.50487,0.754445,1
0.547915,0.687334,0.418575,1
0.254111,0.007341,0.699375,0
0.854421,0.846774,0.449495,1
0.121001,0.196507,0.069269,0
0.660471,0.654063,0.360634,1
0.211574,0.454339,0.514528,1
0.596593,0.287601,0.856398,1
0.792477,0.610839,0.476693,1
0.298157,0.895299,0.495986,1
0.902642,0.195354,0.333024,0
0.04212,0.782549,0.015286,0
0.979055,0.084578,0.021907,0
0.738649,0.382567,0.952199,1
0.83691,0.466722,0.27827,0
0.754331,0.13466,0.758571,1
0.745507,0.235258,0.887208,0
0.130547,0.383189,0.595934,0
0.578556,0.928989,0.790256,1
0.711507,0.805571,0.783811,1
0.890152,0.805748,0.330076,1
0.188303,0.282269,0.579022,0
0.748999,0.857322,0.458712,1
0.99198,0.217276,0.050119,0
0.452552,0.937358,0.781155,1
0.32053,0.377083,0.616292,1
0.306056,0.406542,0.519764,0
0.2121,0.303569,0.708127,1
0.109307,0.038196,0.731056,0
0.320487,0.310072,0.322819,1
0.167382,0.78156,0.572815,1
0.998835,0.622961,0.896857,1
0.560293,0.678008,0.03447,0
0.055084,0.65079,0.779917,1
0.057325,0.299675,0.3787,0
0.603256,0.086819,0.371675,0
0.125045,0.102723,0.01016,0
0.412814,0.333004,0.51502,1
0.114555,0.087826,0.739566,1
0.710797,0.636419,0.564775,1
0.314411,0.599273,0.1519,0
0.250049,0.931848,0.730646,1
0.231509,0.109338,0.576805,0
0.196184,0.948511,0.54733,1
0.051226,0.557518,0.766774,1
0.890525,0.281787,0.044224,1
0.369634,0.783819,0.118456,0
0.420218,0.683259,0.351513,1
0.282517,0.503441,0.104113,0
0.435268,0.834789,0.839953,1
0.944127,0.416753,0.501543,1
0.365246,0.048865,0.461541,0
0.606396,0.228308,0.880527,1
0.510111,0.924782,0.501997,1
0.70857,0.62048,0.96019,1
0.303724,0.311697,0.863428,1
0.815143,0.967572,0.118796,1
0.802327,0.958781,0.917199,1
0.375515,0.418737,0.886773,1
0.467619,0.348308,0.157223,1
0.57663,0.037742,0.570934,1
0.962524,0.072923,0.9665,1
0.693413,0.926688,0.799887,1
0.238371,0.663312,0.58338,0
0.630856,0.702205,0.303916,1
0.660956,0.221109,0.179621,1
0.639857,0.066386,0.77724,1
0.414714,0.934494,0.181479,1
0.972236,0.752442,0.07807,1
0.82537,0.044561,0.605849,0
0.971249,0.405731,0.515916,1
0.069035,0.099288,0.263125,0
0.801498,0.567069,0.13306,0
0.788183,0.312707,0.498923,1
0.379114,0.276157,0.535514,1
0.210638,0.717022,0.78518,1
0.469442,0.86328,0.117616,1
0.907842,0.723494,0.813599,1
0.129215,0.329509,0.088692,0
0.428816,0.351843,0.898157,1
0.918913,0.031209,0.692771,0
0.343938,0.191686,0.135119,0
0.46786,0.670661,0.516881,1
0.387664,0.302054,0.861383,1
0.165323,0.97903,0.151905,0
0.702493,0.965535,0.952265,1
0.295028,0.040949,0.029947,0
0.392812,0.928135,0.954171,1
0.959344,0.646939,0.018801,0
0.838629,0.153944,0.026318,0
0.824611,0.543226,0.985002,1
0.845285,0.846383,0.069365,0
0.825378,0.221295,0.083757,0
0.186818,0.036014,0.359573,0
0.076995,0.389546,0.205683,0
0.317664,0.159847,0.781541,1
0.806791,0.800372,0.58029,1
0.954316,0.606636,0.951919,1
0.149851,0.936921,0.991212,1
0.783271,0.060569,0.005727,0
0.281889,0.089508,0.136503,0
0.125552,0.496103,0.950569,1
0.885652,0.156245,0.672363,1
0.316115,0.4539,0.480321,1
0.254257,0.060602,0.768331,1
0.667249,0.720247,0.98751,1
0.657139,0.978722,0.812246,1
0.039284,0.818002,0.049038,1
0.907512,0.185566,0.789892,0
0.681679,0.740459,0.235604,1
0.896706,0.907998,0.770651,1
0.361879,0.250965,0.335719,0
0.311591,0.104041,0.824718,1
0.824294,0.812227,0.795948,1
0.790915,0.608191,0.92185,1
0.426172,0.97092,0.151363,1
0.156474,0.941286,0.366741,1
0.681715,0.602372,0.405478,1
0.510346,0.176122,0.791246,1
0.427106,0.126957,0.488361,0
0.231025,0.313073,0.717543,0
0.12529,0.513487,0.536749,1
0.121667,0.458594,0.746412,1
0.429493,0.897806,0.881534,1
0.839056,0.248269,0.424119,0
0.850645,0.829627,0.099174,1
0.005743,0.89045,0.233205,1
0.017402,0.721595,0.171538,1
0.034661,0.889111,0.30374,1
0.402578,0.840519,0.076145,1
0.299097,0.822587,0.072073,1
0.720361,0.953639,0.314552,1
0.201895,0.738701,0.08017,0
0.568302,0.179368,0.413525,0
0.06981,0.646759,0.006882,1
0.368334,0.178444,0.335639,0
0.067547,0.639407,0.562953,1
0.479903,0.639126,0.994388,1
0.461691,0.066453,0.50759,0
0.020086,0.822172,0.741472,1
0.560848,0.821672,0.274515,1
0.001035,0.688069,0.703201,0
0.33481,0.710112,0.158052,1
0.888558,0.493718,0.10613,0
0.133115,0.669111,0.426228,1
0.30822,0.420611,0.392016,1
0.487082,0.899636,0.951975,1
0.721777,0.693445,0.72916,1
0.515093,0.003666,0.411769,0
0.691745,0.114962,0.58698,1
0.825079,0.745061,0.729707,1
0.238766,0.835866,0.669744,1
0.504953,0.095964,0.984917,1
0.516592,0.376927,0.583086,0
0.276548,0.535057,0.510842,1
0.228489,0.239995,0.280941,0
0.243687,0.692738,0.259703,1
0.807706,0.846713,0.962001,1
0.591748,0.691705,0.34641,1
0.527547,0.016145,0.202386,1
0.11214,0.187296,0.845684,1
0.564237,0.428765,0.632409,1
0.963822,0.143244,0.83912,1
0.38326,0.120053,0.935905,1
0.812796,0.195601,0.562382,0
0.042307,0.524379,0.253272,0
0.216071,0.59971,0.464568,1
0.615868,0.666982,0.776126,1
0.854282,0.621807,0.356737,1
0.050564,0.989177,0.259294,0
0.132411,0.098406,0.206686,0
0.218485,0.142583,0.142609,1
0.338207,0.70502,0.651784,1
0.229385,0.905087,0.014556,1
0.504773,0.47915,0.189066,0
0.146122,0.965224,0.848659,0
0.587004,0.205389,0.418917,0
0.194554,0.678239,0.651959,1
0.776652,0.858675,0.84265,1
0.001253,0.98529,0.026402,1
0.69028,0.678214,0.719984,1
0.583274,0.734569,0.365119,0
0.213706,0.554213,0.208677,0
0.519412,0.057328,0.360229,0
0.262742,0.779175,0.743991,1
0.457393,0.395946,0.784274,1
0.254606,0.626921,0.22917,1
0.612183,0.255597,0.595327,1
0.933812,0.315305,0.222118,0
0.049867,0.587265,0.605133,1
0.141467,0.81384,0.623409,1
0.871171,0.983669,0.767303,1
0.762811,0.51129,0.591213,1
0.907237,0.375482,0.454244,1
0.002397,0.683442,0.417702,1
0.93904,0.01302,0.917056,1
0.328347,0.139166,0.389927,0
0.726439,0.995091,0.641796,1
0.808896,0.265198,0.528786,0
0.248853,0.296083,0.813987,0
0.807378,0.405195,0.231857,0
0.780683,0.686129,0.876467,1
0.369553,0.294162,0.397657,0
0.307205,0.314707,0.181427,0
0.453891,0.571382,0.013754,0
0.566447,0.655578,0.048221,0
0.920778,0.577035,0.055391,0
0.873121,0.869408,0.181283,1
0.274587,0.413167,0.395105,0
0.099287,0.271565,0.838359,1
0.565742,0.23601,0.777441,1
0.550731,0.958899,0.5085,0
0.530257,0.522282,0.184941,1
0.177849,0.233187,0.472042,1
0.810227,0.52746,0.268248,0
0.396848,0.449558,0.363836,1
0.862729,0.758971,0.726712,1
0.03053,0.565068,0.430855,1
0.801084,0.208289,0.469217,0
0.167177,0.977749,0.35643,1
0.500007,0.541399,0.794145,1
0.774592,0.266181,0.776491,1
0.793647,0.044731,0.268154,0
0.494306,0.632018,0.861941,1
0.39097,0.588649,0.319042,1
0.153706,0.749926,0.017757,0
0.958216,0.487002,0.306596,0
0.464729,0.663054,0.822835,1
0.20444,0.616977,0.642597,1
0.883161,0.419082,0.56385,1
0.463831,0.832033,0.867308,1
0.46403,0.729246,0.315163,1
0.317879,0.634233,0.276493,1
0.384141,0.294275,0.426373,0
0.781284,0.732998,0.467744,1
0.396033,0.290573,0.210737,0
0.907552,0.853364,0.579508,1
0.272431,0.143351,0.467512,0
0.975384,0.334814,0.694405,1
0.064053,0.009559,0.294403,0
0.643804,0.570923,0.853532,0
0.865202,0.279899,0.370293,0
0.012891,0.838067,0.892505,1
0.128631,0.103235,0.009385,1
0.956599,0.588921,0.826902,1
0.73228,0.294407,0.965305,1
0.629234,0.659706,0.147059,1
0.669276,0.441489,0.075208,0
0.012406,0.928771,0.341016,1
0.208657,0.711339,0.524091,1
0.549381,0.416591,0.63048,1
0.519842,0.639893,0.714201,1
0.2288,0.541099,0.705472,1
0.835511,0.670774,0.668745,1
0.330463,0.815834,0.158019,1
0.257308,0.233252,0.31281,0
0.162012,0.653855,0.147314,1
0.365175,0.671434,0.592223,1
0.088016,0.222697,0.592571,1
0.862594,0.306766,0.084284,1
0.847869,0.789786,0.052459,1
0.460537,0.721233,0.148108,1
0.537042,0.306153,0.790748,1
0.53942,0.10355,0.064054,0
0.757412,0.211393,0.072089,0
0.882829,0.664341,0.037127,0
0.88704,0.629726,0.578707,1
0.936493,0.663019,0.841034,1
0.452783,0.893523,0.467734,1
0.614728,0.61587,0.704327,1
0.922024,0.49507,0.946134,1
0.598632,0.010179,0.162864,0
0.221598,0.234977,0.478627,0
0.89932,0.515781,0.075258,0
0.145497,0.653993,0.535988,0
0.316995,0.377017,0.866359,1
0.270525,0.334087,0.683104,1
0.949958,0.387425,0.037008,0
0.882497,0.983172,0.333415,1
0.99335,0.496305,0.83718,1
0.731291,0.315801,0.319367,0
0.831587,0.394651,0.416962,1
0.048637,0.952981,0.059058,1
0.329981,0.925447,0.135401,1
0.259519,0.818534,0.48576,1
0.205946,0.522794,0.08144,1
0.505943,0.414882,0.569572,1
0.911189,0.406746,0.714244,1
0.722556,0.033603,0.273077,0
0.428274,0.690068,0.531224,1
0.643021,0.590309,0.842557,1
0.515732,0.977989,0.573511,1
0.796489,0.059262,0.984743,0
0.58207,0.066175,0.090864,1
0.481074,0.660465,0.587306,1
0.067203,0.301544,0.034722,0
0.33517,0.307825,0.343894,0
0.997892,0.875148,0.240348,1
0.465435,0.082897,0.613915,0
0.060878,0.187419,0.756427,1
0.246707,0.741168,0.859812,1
0.807349,0.950708,0.916803,1
0.611145,0.504105,0.680687,1
0.805654,0.715438,0.468107,1
0.023257,0.812031,0.90428,0
0.687149,0.14462,0.662064,1
0.227543,0.275973,0.133739,0
0.46341,0.890196,0.145779,1
0.631336,0.005583,0.538897,0
0.95629,0.455695,0.72711,1
0.9598,0.407792,0.245773,0
0.12322,0.713909,0.906287,1
0.525915,0.810564,0.167618,1
0.955185,0.829712,0.365641,1
0.105675,0.499407,0.471149,1
0.389584,0.616956,0.279197,0
0.622551,0.818124,0.459599,1
0.273804,0.186702,0.146259,0
0.594507,0.392058,0.999068,1
0.105958,0.905354,0.864218,1
0.715887,0.031828,0.844947,1
0.861543,0.210582,0.853806,1
0.709997,0.32495,0.536305,0
0.941907,0.815532,0.120486,1
0.633628,0.580113,0.143282,0
0.766822,0.289566,0.141022,0
0.681635,0.140083,0.07904,0
0.045429,0.943289,0.419464,1
0.975117,0.264404,0.432383,0
0.475003,0.286184,0.803883,1
0.611146,0.340182,0.284572,0
0.155704,0.405085,0.117492,0
0.985197,0.260799,0.696769,1
0.55038,0.837821,0.113329,1
0.977903,0.192393,0.01959,1
0.135672,0.43908,0.784658,1
0.703494,0.217034,0.947457,1
0.503234,0.751337,0.363491,1
0.09151,0.648091,0.667434,1
0.053169,0.784955,0.036533,0
0.045747,0.733332,0.790388,1
0.571127,0.903747,0.82815,1
0.096132,0.84777,0.572361,1
0.286835,0.357013,0.342588,0
0.574061,0.290039,0.168813,1
0.041369,0.532332,0.191663,0
0.180411,0.859127,0.380095,1
0.644053,0.416655,0.271939,0
0.149975,0.062319,0.285922,0
0.966066,0.114064,0.270123,1
0.961834,0.842514,0.293997,1
0.199515,0.636613,0.238987,1
0.926653,0.407826,0.850882,1
0.940159,0.042537,0.100891,0
0.901666,0.481013,0.354146,1
0.89767,0.626113,0.235509,0
0.688442,0.521457,0.768756,1
0.635533,0.038871,0.716709,0
0.881388,0.010697,0.846042,0
0.647321,0.085021,0.854489,1
0.492864,0.705368,0.541995,1
0.747913,0.642915,0.553591,1
0.123918,0.907767,0.195281,0
0.533856,0.430816,0.069218,0
0.952274,0.838004,0.876814,1
0.876878,0.593519,0.185159,0
0.604229,0.031193,0.839174,1
0.116244,0.693661,0.825531,1
0.399009,0.367521,0.042116,0
0.01043,0.595735,0.796505,1
0.503479,0.991818,0.155927,0
0.422613,0.22517,0.259623,0
0.063167,0.136429,0.962704,1
0.729957,0.147856,0.698312,1
0.179077,0.537482,0.585736,1
0.231129,0.411262,0.904445,1
0.778789,0.946591,0.777069,1
0.542301,0.57357,0.923583,0
0.565362,0.079502,0.083099,0
0.304696,0.342748,0.362856,0
0.479194,0.325554,0.307902,0
0.473428,0.006206,0.543335,0
0.543703,0.129064,0.947842,1
0.540341,0.852285,0.404969,1
0.798843,0.18203,0.108336,0
0.755608,0.03191,0.386917,0
0.111443,0.470043,0.308936,0
0.812796,0.671821,0.784013,1
0.997374,0.091908,0.501139,0
0.098145,0.044466,0.123292,0
0.173558,0.071126,0.416679,0
0.923413,0.821677,0.033014,1
0.003702,0.141373,0.06338,0
0.173312,0.450323,0.080264,0
0.920368,0.389227,0.700903,1
0.06104,0.484912,0.025134,1
0.576834,0.5263,0.529212,1
0.57078,0.652533,0.316823,1
0.723667,0.733531,0.458237,1
0.555183,0.491277,0.369325,1
0.632663,0.432731,0.31819,0
0.883057,0.398481,0.090719,0
0.787714,0.791651,0.536582,1
0.276548,0.561744,0.907178,1
0.088036,0.436386,0.528363,1
0.08891,0.845216,0.403151,1
0.57872,0.861418,0.459653,1
0.352677,0.829007,0.692794,1
0.261723,0.010976,0.791323,1
0.409476,0.882072,0.948214,1
0.673694,0.484791,0.045928,0
0.046528,0.953137,0.803633,1
0.389503,0.33199,0.793392,1
0.177193,0.196537,0.290985,0
0.057947,0.750667,0.889828,1
0.579648,0.582618,0.395962,1
0.593607,0.187278,0.986165,0
0.069342,0.934378,0.200262,1
0.419149,0.246215,0.693284,1
0.199339,0.496912,0.600249,1
0.828907,0.393636,0.067244,1
0.590186,0.358254,0.762022,1
0.108912,0.651847,0.058746,0
0.234451,0.454735,0.529932,1
0.642025,0.516093,0.831151,1
0.450449,0.031404,0.454402,0
0.277644,0.147679,0.335272,0
0.644603,0.935551,0.065813,1
0.32917,0.133081,0.479606,0
0.491352,0.241621,0.567491,1
0.89347,0.626265,0.288818,1
0.080992,0.818779,0.955991,1
0.334854,0.78714,0.434382,1
0.818549,0.888815,0.654906,0
0.036487,0.990209,0.573178,1
0.925722,0.639019,0.154586,0
0.772107,0.63422,0.174235,1
0.875844,0.741756,0.863732,1
0.368002,0.152542,0.897242,1
0.971321,0.853231,0.172003,1
0.640343,0.606413,0.091464,0
0.495205,0.746399,0.555084,1
0.736577,0.128254,0.212774,0
0.76728,0.367387,0.917198,1
0.001601,0.091425,0.80285,1
0.833186,0.666579,0.64676,1
0.819127,0.543998,0.650187,1
0.397209,0.82222,0.096605,0
0.428612,0.188094,0.496441,0
0.934494,0.051517,0.455508,0
0.179799,0.668311,0.333357,1
0.035691,0.250548,0.486462,1
0.341996,0.289306,0.914754,1
0.955885,0.56151,0.376363,1
0.105498,0.026542,0.565455,0
0.848765,0.662088,0.540261,1
0.850186,0.036694,0.201183,0
0.088242,0.656719,0.455742,1
0.325013,0.789129,0.215112,1
0.039671,0.701603,0.397998,1
0.990907,0.312745,0.55685,1
0.874258,0.933244,0.721804,1
0.959785,0.287252,0.482463,0
0.949341,0.022716,0.085909,0
0.059443,0.287117,0.584203,1
0.943837,0.039937,0.415728,0
0.82907,0.630868,0.629557,1
0.332454,0.027546,0.250401,0
0.340314,0.807281,0.27014,1
0.740493,0.991975,0.194316,1
0.279212,0.676808,0.508822,1
0.699534,0.594759,0.02806,0
0.881879,0.612291,0.906678,1
0.652239,0.322399,0.094547,0
0.953268,0.724133,0.350042,1
0.751687,0.600472,0.609082,0
0.407733,0.879252,0.306564,1
0.871191,0.500907,0.84851,1
0.177704,0.357327,0.378949,0
0.952086,0.407036,0.636219,1
0.019321,0.542892,0.659678,1
0.865295,0.754254,0.152855,1
0.478365,0.502924,0.104266,0
0.103387,0.713377,0.322044,1
0.592603,0.628636,0.65935,1
0.129533,0.507856,0.614196,1
0.865186,0.993177,0.184466,1
0.400193,0.820715,0.651235,1
0.363588,0.310907,0.091062,0
0.065153,0.243942,0.047426,0
0.746874,0.151717,0.773577,1
0.865097,0.095614,0.361377,0
0.724258,0.020719,0.921501,1
0.528591,0.535693,0.161019,0
0.528846,0.345511,0.211035,0
0.166215,0.862299,0.348549,1
0.173194,0.439638,0.758694,1
0.68359,0.80615,0.781878,1
0.957867,0.555451,0.280715,1
0.651076,0.642121,0.28065,1
0.662851,0.202145,0.229114,0
0.737846,0.39016,0.585218,1
0.735679,0.796282,0.195719,1
0.658552,0.544295,0.431695,1
0.983932,0.190382,0.070083,0
0.996531,0.85199,0.097967,1
0.407421,0.378708,0.777363,0
0.020823,0.058005,0.433826,0
0.260175,0.662968,0.875126,1
0.053121,0.460339,0.264703,0
0.256606,0.460448,0.690699,1
0.004738,0.122387,0.746912,1
0.312793,0.817025,0.656191,1
0.668986,0.754187,0.263709,0
0.132886,0.041064,0.134891,0
0.0991,0.568744,0.837396,1
0.231699,0.712519,0.357293,1
0.172847,0.622024,0.073608,0
0.082464,0.764337,0.344608,0
0.886727,0.091512,0.075859,0
0.908539,0.73208,0.508841,1
0.486244,0.77258,0.653932,1
0.813649,0.788853,0.77285,1
0.357579,0.610243,0.272018,1
0.322745,0.629339,0.874112,1
0.251349,0.947751,0.925061,1
0.712058,0.269663,0.421016,0
0.361196,0.496903,0.798309,1
0.228969,0.307144,0.847265,1
0.079716,0.501193,0.334339,1
0.29003,0.107181,0.806122,1
0.717433,0.078132,0.236879,1
0.70748,0.110983,0.535772,0
0.058727,0.460828,0.292637,0
0.730499,0.713682,0.369562,0
0.210572,0.167864,0.361424,0
0.475026,0.208682,0.154744,0
0.709884,0.48911,0.448105,1
0.596304,0.25422,0.647527,1
0.332375,0.884436,0.353908,0
0.995418,0.88971,0.998698,0
0.35052,0.291328,0.82494,0
0.005005,0.194495,0.172703,0
0.362381,0.534154,0.655125,1
0.742844,0.809899,0.392146,1
0.298993,0.840281,0.452637,1
0.094492,0.100156,0.209023,0
0.984591,0.562958,0.466721,1
0.452646,0.465414,0.034135,0
0.75675,0.859105,0.884197,1
0.053594,0.056891,0.977348,1
0.591058,0.63247,0.253375,1
0.442348,0.64555,0.786634,1
0.485808,0.239264,0.636643,1
0.339443,0.845696,0.007153,1
0.408635,0.4739,0.304031,0
0.939315,0.338192,0.664452,1
0.197285,0.548645,0.457815,1
0.605549,0.435158,0.666862,1
0.06762,0.920268,0.530507,1
0.565792,0.317135,0.251304,1
0.556414,0.887977,0.631903,1
0.733642,0.639084,0.219879,1
0.112975,0.523937,0.003541,1
0.862133,0.668021,0.748358,0
0.216653,0.206166,0.310291,0
0.641335,0.977184,0.018793,1
0.897414,0.549328,0.218917,0
0.866467,0.470248,0.514803,1
0.358207,0.146699,0.318729,1
0.78579,0.538636,0.234115,0
0.062566,0.23768,0.951067,1
0.905704,0.699423,0.98413,1
0.90559,0.294414,0.944572,1
0.271583,0.963397,0.255871,1
0.512701,0.474815,0.632204,1
0.945063,0.147,0.802053,1
0.293723,0.120775,0.395113,1
0.659422,0.629257,0.97829,1
0.86694,0.929357,0.646692,1
0.628751,0.630818,0.895008,1
0.925234,0.839579,0.081248,1
0.802941,0.337145,0.365807,0
0.811965,0.998042,0.694811,1
0.145031,0.496861,0.060279,0
0.617648,0.45542,0.518267,1
0.084668,0.496553,0.999073,1
0.425889,0.645761,0.724255,0
0.276564,0.619259,0.588981,1
0.458816,0.670257,0.398608,1
0.007396,0.764444,0.577398,1
0.762453,0.272203,0.576389,1
0.769071,0.636696,0.346235,1
0.092107,0.864532,0.66379,1
0.361067,0.66286,0.128373,0
0.308605,0.852658,0.841606,1
0.471895,0.430582,0.786975,1
0.100831,0.185576,0.192457,0
0.950021,0.769885,0.927605,1
0.042081,0.503989,0.619959,1
0.140675,0.966224,0.197859,1
0.830721,0.86168,0.409559,1
0.524516,0.53796,0.978758,1
0.390598,0.820362,0.418288,1
0.25093,0.205257,0.793213,1
0.390854,0.985701,0.459991,1
0.755553,0.387591,0.053329,0
0.891583,0.673317,0.60879,0
0.639513,0.806679,0.265034,1
0.668329,0.674622,0.662023,1
0.212569,0.640777,0.02595,0
0.461117,0.444265,0.46566,1
0.649533,0.258866,0.063796,1
0.244553,0.523815,0.381254,0
0.911408,0.43461,0.797749,1
0.107917,0.406534,0.835254,1
0.2132,0.100281,0.217652,0
0.77491,0.879705,0.07436,1
0.520458,0.100333,0.59065,0
0.544613,0.056301,0.693628,0
0.315191,0.757454,0.234521,1
0.281253,0.615803,0.559852,1
0.050406,0.357596,0.995662,1
0.764137,0.830914,0.905769,1
0.931196,0.123413,0.858878,1
0.003113,0.933269,0.693587,1
0.033595,0.28423,0.505146,0
0.340554,0.198767,0.772362,1
0.956221,0.006874,0.215482,0
0.622689,0.775363,0.43013,1
0.132949,0.425786,0.831432,1
0.256686,0.737199,0.874435,1
0.860616,0.733311,0.893995,1
0.66655,0.587578,0.387296,1
0.871812,0.892473,0.278348,1
0.091231,0.050701,0.868121,0
0.057608,0.083595,0.284917,0
0.858962,0.715076,0.35339,1
0.140851,0.184815,0.88901,1
0.922015,0.763443,0.585421,1
0.49673,0.479412,0.646359,1
0.066982,0.033648,0.863436,1
0.926122,0.141776,0.151147,1
0.192505,0.01926,0.06479,0
0.102886,0.349733,0.930427,1
0.064801,0.283811,0.953773,1
0.468643,0.842781,0.603197,1
0.606197,0.188611,0.173272,0
0.668033,0.819661,0.266197,1
0.853313,0.129625,0.673814,1
0.271427,0.824991,0.796792,1
0.844255,0.861613,0.714056,1
0.211333,0.64448,0.909,1
0.928292,0.862772,0.48179,1
0.705522,0.084978,0.787597,1
0.273614,0.960901,0.414639,1
0.780528,0.680865,0.676668,1
0.810496,0.350476,0.413266,1
0.175455,0.210052,0.545856,1
0.071656,0.259906,0.966864,1
0.904388,0.875863,0.559129,1
0.738603,0.040911,0.2296,0
0.125919,0.017189,0.755847,0
0.978088,0.170479,0.341176,0
0.851348,0.017836,0.392448,0
0.368333,0.805743,0.74377,1
0.015789,0.289621,0.5635,0
0.549541,0.53036,0.370436,1
0.406202,0.929595,0.286596,1
0.970506,0.516223,0.588929,0
0.533427,0.34477,0.495959,1
0.515265,0.837165,0.270118,1
0.855004,0.662594,0.028438,0
0.468316,0.772237,0.767133,1
0.06185,0.330628,0.571557,1
0.860991,0.942023,0.065306,1
0.871582,0.351927,0.411993,0
0.868153,0.000913,0.938521,1
0.345705,0.434475,0.913103,1
0.271625,0.183214,0.227574,0
0.845812,0.256037,0.349959,0
0.028267,0.117085,0.798241,0
0.447731,0.369793,0.701519,1
0.3118,0.766854,0.575914,1
0.118772,0.987938,0.02545,1
0.98885,0.964002,0.388499,1
0.398457,0.301595,0.195515,0
0.484826,0.423115,0.79672,1
0.679162,0.146671,0.644767,0
0.263781,0.443003,0.79756,1
0.812802,0.499075,0.020217,0
0.265914,0.596158,0.307975,1
0.58407,0.33345,0.371609,0
0.297435,0.760137,0.907484,1
0.061724,0.102991,0.365972,0
0.526122,0.162684,0.8772,1
0.309379,0.521962,0.912724,1
0.964966,0.710281,0.284665,1
0.209343,0.304907,0.902376,1
0.901068,0.210344,0.859958,1
0.543809,0.23156,0.058038,0
0.991696,0.965553,0.537139,0
0.068536,0.903141,0.599973,1
0.065817,0.477169,0.79995,1
0.99913,0.712671,0.948371,1
0.422932,0.23303,0.741862,1
0.537952,0.644235,0.107523,0
0.854583,0.967512,0.924166,1
0.19906,0.982236,0.239626,1
0.94775,0.776793,0.244165,0
0.679904,0.844168,0.610947,1
0.32132,0.410891,0.120907,0
0.123553,0.06927,0.284532,0
0.302324,0.026385,0.178752,0
0.670631,0.2863,0.279287,0
0.253798,0.203447,0.923614,1
0.185671,0.163233,0.643617,1
0.940027,0.887812,0.149693,1
0.731949,0.760669,0.365645,0
0.171549,0.486579,0.373711,1
0.555864,0.658271,0.841601,1
0.684666,0.020345,0.69847,0
0.306668,0.977789,0.880519,1
0.181223,0.804131,0.013311,1
0.967363,0.656956,0.500315,1
0.544743,0.650037,0.527315,1
0.410686,0.89299,0.329952,1
0.37955,0.703692,0.877352,1
0.361945,0.718951,0.79361,0
0.739303,0.492076,0.401902,0
0.469842,0.282414,0.606441,1
0.086537,0.61978,0.017947,1
0.276721,0.51829,0.961299,1
0.168315,0.488609,0.098141,0
0.381581,0.42812,0.161228,0
0.131802,0.038572,0.696551,0
0.75753,0.490156,0.540359,1
0.982232,0.942292,0.542802,1
0.224693,0.149236,0.103125,0
0.769023,0.121097,0.365127,1
0.639398,0.326421,0.867218,1
0.815036,0.96539,0.386712,1
0.393491,0.547967,0.95776,1
0.586552,0.654307,0.019027,0
0.144453,0.559414,0.84092,1
0.501683,0.383717,0.578758,1
0.532969,0.681912,0.037594,0
0.803014,0.402748,0.347727,0
0.729177,0.214938,0.250114,0
0.180316,0.636854,0.740832,1
0.184809,0.698589,0.099089,0
0.352878,0.118139,0.115429,0
0.677563,0.956381,0.62402,1
0.34008,0.202771,0.905634,1
0.884686,0.943259,0.175028,1
0.345989,0.522782,0.130093,1
0.737728,0.380234,0.619379,1
0.017082,0.360205,0.491851,1
0.058786,0.590967,0.973271,1
0.709116,0.088693,0.909011,1
0.045066,0.533028,0.565924,1
0.735807,0.471553,0.258189,0
0.414792,0.433244,0.308179,0
0.956026,0.4383,0.835958,1
0.818539,0.455332,0.611797,1
0.815542,0.10364,0.037501,0
0.694616,0.010763,0.285987,0
0.099487,0.194991,0.790415,1
0.728027,0.356334,0.529705,1
0.827891,0.787924,0.084308,1
0.221154,0.392514,0.003448,0
0.830818,0.839436,0.87094,1
0.294751,0.482733,0.484974,1
0.586386,0.522502,0.984634,1
0.53328,0.270615,0.684736,1
0.465624,0.475147,0.777332,1
0.831485,0.307031,0.657486,1
0.094946,0.741823,0.902067,1
0.134326,0.905546,0.493281,1
0.74495,0.364216,0.6145,0
0.846953,0.099466,0.149981,0
0.62198,0.134607,0.714343,1
0.405242,0.399074,0.788036,1
0.874223,0.565365,0.064501,0
0.8724,0.722016,0.365073,1
0.463817,0.267135,0.283442,0
0.172669,0.776752,0.56329,1
0.140958,0.177783,0.957332,1
0.277274,0.107305,0.421243,0
0.241939,0.135579,0.054499,0
0.534668,0.842566,0.518047,1
0.407911,0.582576,0.114582,0
0.304576,0.479682,0.247646,0
0.746824,0.531115,0.366532,1
0.307851,0.929853,0.837122,1
0.107626,0.794452,0.436718,1
0.90176,0.857991,0.284149,1
0.993569,0.338674,0.790888,1
0.181228,0.308929,0.937137,1
0.891507,0.051711,0.869459,1
0.531409,0.117098,0.964488,1
0.648224,0.331015,0.197715,0
0.260853,0.034828,0.404882,0
0.829285,0.84163,0.753391,1
0.69959,0.037532,0.87475,1
